timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1641360402286,1711,https://www.google.com/search?q=w3schools&oq=w3&aqs=chrome.2.69i57j69i59l2j0i131i433i512j0i433i512j69i60l3.2944j0j7&sourceid=chrome&ie=UTF-8,200,OK,Thread Group 1-1,text,true,,372717,2819,1,1,https://www.google.com/search?sourceid=chrome&q=w3schools&oq=w3&aqs=chrome.2.69i57j69i59l2j0i131i433i512j0i433i512j69i60l3.2944j0j7&ie=UTF-8,755,0,626
1641360402286,1333,https://www.google.com/search?q=w3schools&oq=w3&aqs=chrome.2.69i57j69i59l2j0i131i433i512j0i433i512j69i60l3.2944j0j7&sourceid=chrome&ie=UTF-8-0,200,OK,Thread Group 1-1,text,true,,367082,854,1,1,https://www.google.com/search?sourceid=chrome&q=w3schools&oq=w3&aqs=chrome.2.69i57j69i59l2j0i131i433i512j0i433i512j69i60l3.2944j0j7&ie=UTF-8,755,0,626
1641360403744,63,https://www.google.com/search?q=w3schools&oq=w3&aqs=chrome.2.69i57j69i59l2j0i131i433i512j0i433i512j69i60l3.2944j0j7&sourceid=chrome&ie=UTF-8-1,200,OK,Thread Group 1-1,bin,true,,4599,1006,1,1,https://www.google.com/images/branding/googlelogo/2x/googlelogo_color_92x30dp.png,60,0,0
1641360403744,253,https://www.google.com/search?q=w3schools&oq=w3&aqs=chrome.2.69i57j69i59l2j0i131i433i512j0i433i512j69i60l3.2944j0j7&sourceid=chrome&ie=UTF-8-2,200,OK,Thread Group 1-1,bin,true,,1036,959,1,1,https://www.google.com/tia/tia.png,253,0,192
1641360403999,95,https://www.google.com/complete/search?q=w3schools&cp=0&client=desktop-gws-wiz-on-focus-serp&xssi=t&hl=en-BD&authuser=0&pq=w3schools&psi=gSfVYe3IEdOg4t4P0MiH4A8.1641359236019&ofp=EAEynAEKEAoOdzNzY2hvb2xzIGh0bWwKEAoOdzNzY2hvb2xzIGphdmEKEgoQdzNzY2hvb2xzIHB5dGhvbgoVChN3M3NjaG9vbHMgYm9vdHN0cmFwCg8KDXczc2Nob29scyBzcWwKDwoNdzNzY2hvb2xzIGMrKwoPCg13M3NjaG9vbHMgY3NzChYKFHczc2Nob29scyBqYXZhc2NyaXB0EEc&dpr=1.5,200,OK,Thread Group 1-1,text,true,,2558,1145,1,1,https://www.google.com/complete/search?q=w3schools&pq=w3schools&hl=en-BD&psi=gSfVYe3IEdOg4t4P0MiH4A8.1641359236019&dpr=1.5&ofp=EAEynAEKEAoOdzNzY2hvb2xzIGh0bWwKEAoOdzNzY2hvb2xzIGphdmEKEgoQdzNzY2hvb2xzIHB5dGhvbgoVChN3M3NjaG9vbHMgYm9vdHN0cmFwCg8KDXczc2Nob29scyBzcWwKDwoNdzNzY2hvb2xzIGMrKwoPCg13M3NjaG9vbHMgY3NzChYKFHczc2Nob29scyBqYXZhc2NyaXB0EEc&client=desktop-gws-wiz-on-focus-serp&xssi=t&cp=0&authuser=0,84,0,0
1641360404099,163,https://www.google.com/complete/search?q&cp=0&client=gws-wiz&xssi=t&hl=en-BD&authuser=0&pq=w3schools&psi=gSfVYe3IEdOg4t4P0MiH4A8.1641359236019&dpr=1.5,200,OK,Thread Group 1-1,text,true,,5369,894,1,1,https://www.google.com/complete/search?q=&pq=w3schools&hl=en-BD&psi=gSfVYe3IEdOg4t4P0MiH4A8.1641359236019&dpr=1.5&client=gws-wiz&xssi=t&cp=0&authuser=0,146,0,0
1641360404264,94,https://www.google.com/async/bgasy?ei=gSfVYe3IEdOg4t4P0MiH4A8&yv=3&async=_fmt:jspb,200,OK,Thread Group 1-1,text,true,,6457,827,1,1,https://www.google.com/async/bgasy?async=_fmt%3Ajspb&ei=gSfVYe3IEdOg4t4P0MiH4A8&yv=3,73,0,0
1641360404361,351,https://play.google.com/log?format=json&hasfast=true&authuser=0,200,OK,Thread Group 1-1,text,true,,626,633,1,1,https://play.google.com/log?hasfast=true&format=json&authuser=0,351,0,249
1641360404713,125,https://play.google.com/log?format=json&hasfast=true&authuser=0,401,Unauthorized,Thread Group 1-1,text,false,,2637,1430,1,1,https://play.google.com/log?format=json&hasfast=true&authuser=0,125,0,0
1641360404841,131,https://play.google.com/log?format=json&hasfast=true&authuser=0,401,Unauthorized,Thread Group 1-1,text,false,,2275,1650,1,1,https://play.google.com/log?format=json&hasfast=true&authuser=0,128,0,0
1641360412724,1509,https://www.w3schools.com/,200,OK,Thread Group 1-1,text,true,,826290,9943,1,1,https://www.w3schools.com/,321,0,224
1641360412724,374,https://www.w3schools.com/-0,200,OK,Thread Group 1-1,text,true,,89511,601,1,1,https://www.w3schools.com/,321,0,224
1641360413120,254,https://www.w3schools.com/-1,200,OK,Thread Group 1-1,bin,true,,15888,612,1,1,https://www.w3schools.com/favicon.ico,254,0,156
1641360413120,163,https://www.w3schools.com/-2,200,OK,Thread Group 1-1,text,true,,58260,620,1,1,https://www.w3schools.com/lib/w3schools30.css,60,0,0
1641360413120,176,https://www.w3schools.com/-3,200,OK,Thread Group 1-1,text,true,,14865,633,1,1,https://cdn.snigelweb.com/adengine/w3schools.com/loader.js,173,0,153
1641360413120,185,https://www.w3schools.com/-4,200,OK,Thread Group 1-1,text,true,,6986,627,1,1,https://www.w3schools.com/lib/my-learning.js?v=1.0.2,185,0,133
1641360413120,756,https://www.w3schools.com/-5,200,OK,Thread Group 1-1,bin,true,,209732,615,1,1,https://www.w3schools.com/codeeditor.gif,231,0,175
1641360413121,508,https://www.w3schools.com/-6,200,OK,Thread Group 1-1,bin,true,,136528,616,1,1,https://www.w3schools.com/tryit/best2.gif,266,0,168
1641360413297,53,https://www.w3schools.com/-7,200,OK,Thread Group 1-1,bin,true,,21710,622,1,1,https://www.w3schools.com/how-spaces-works3.png,53,0,0
1641360413305,112,https://www.w3schools.com/-8,200,OK,Thread Group 1-1,bin,true,,13620,623,1,1,https://www.w3schools.com/images/colorpicker.png,112,0,0
1641360413352,445,https://www.w3schools.com/-9,200,OK,Thread Group 1-1,bin,true,,14049,622,1,1,https://www.w3schools.com/images/w3lynx_200.png,445,0,0
1641360413375,249,https://www.w3schools.com/-10,200,OK,Thread Group 1-1,bin,true,,62187,620,1,1,https://www.w3schools.com/w3css_templates.jpg,59,0,0
1641360413418,815,https://www.w3schools.com/-11,200,OK,Thread Group 1-1,text,true,,150958,2513,1,1,https://www.w3schools.com/howto/tryhow_js_slideshow_ifr.htm,61,0,0
1641360413569,340,https://www.w3schools.com/-12,200,OK,Thread Group 1-1,text,true,,31996,619,1,1,https://www.w3schools.com/lib/w3codecolor.js,292,0,0
1641360414240,269,https://stats.g.doubleclick.net/j/collect?t=dc&aip=1&_r=3&v=1&_v=j96&tid=UA-3855518-1&cid=947705242.1628336868&jid=528054429&gjid=508117330&_gid=624772014.1641359242&_u=KCDAgEADQAAAAE~&z=40709383,200,OK,Thread Group 1-1,text,true,,629,715,1,1,https://stats.g.doubleclick.net/j/collect,269,0,209
1641360414511,632,https://c.amazon-adsystem.com/cdn/prod/config?src=3927&u=https%3A%2F%2Fwww.w3schools.com,200,OK,Thread Group 1-1,text,true,,1025,474,1,1,https://c.amazon-adsystem.com/cdn/prod/config?src=3927&u=https%3A%2F%2Fwww.w3schools.com,631,0,312
1641360415145,121,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,200,OK,Thread Group 1-1,text,true,,7059,443,1,1,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,121,0,0
1641360415270,298,https://securepubads.g.doubleclick.net/pagead/ppub_config?ippd=www.w3schools.com,200,OK,Thread Group 1-1,text,true,,2571,551,1,1,https://securepubads.g.doubleclick.net/pagead/ppub_config?ippd=www.w3schools.com,298,0,230
1641360415571,881,https://id5-sync.com/g/v2/364.json,200,,Thread Group 1-1,text,true,,1926,767,1,1,https://id5-sync.com/g/v2/364.json,868,0,688
1641360431933,1087,https://www.w3schools.com/html/default.asp,200,OK,Thread Group 1-1,text,true,,213397,6073,1,1,https://www.w3schools.com/html/default.asp,110,0,0
1641360431933,556,https://www.w3schools.com/html/default.asp-0,200,OK,Thread Group 1-1,text,true,,90288,618,1,1,https://www.w3schools.com/html/default.asp,110,0,0
1641360432493,119,https://www.w3schools.com/html/default.asp-1,304,Not Modified,Thread Group 1-1,,true,,441,697,1,1,https://www.w3schools.com/favicon.ico,0,0,0
1641360432493,115,https://www.w3schools.com/html/default.asp-2,304,Not Modified,Thread Group 1-1,,true,,453,716,1,1,https://www.w3schools.com/lib/w3schools30.css,0,0,0
1641360432494,17,https://www.w3schools.com/html/default.asp-3,304,Not Modified,Thread Group 1-1,,true,,569,723,1,1,https://cdn.snigelweb.com/adengine/w3schools.com/loader.js,0,0,0
1641360432493,119,https://www.w3schools.com/html/default.asp-4,304,Not Modified,Thread Group 1-1,,true,,441,712,1,1,https://www.w3schools.com/lib/my-learning.js?v=1.0.2,0,0,0
1641360432494,526,https://www.w3schools.com/html/default.asp-5,200,OK,Thread Group 1-1,bin,true,,50423,631,1,1,https://www.w3schools.com/images/htmlvideoad_footer.png,222,0,0
1641360432493,120,https://www.w3schools.com/html/default.asp-6,200,OK,Thread Group 1-1,bin,true,,8912,628,1,1,https://www.w3schools.com/images/colorpicker2000.png,120,0,0
1641360432511,116,https://www.w3schools.com/html/default.asp-7,304,Not Modified,Thread Group 1-1,,true,,441,707,1,1,https://www.w3schools.com/images/w3lynx_200.png,0,0,0
1641360432609,323,https://www.w3schools.com/html/default.asp-8,200,OK,Thread Group 1-1,text,true,,61429,641,1,1,https://www.w3schools.com/lib/w3schools_footer.js?update=20210902,110,0,0
1641360433021,61,https://securepubads.g.doubleclick.net/pagead/ppub_config?ippd=www.w3schools.com,200,OK,Thread Group 1-1,text,true,,2740,591,1,1,https://securepubads.g.doubleclick.net/pagead/ppub_config?ippd=www.w3schools.com,61,0,0
1641360433084,465,https://gum.criteo.com/sid/json?origin=prebid&topUrl=https%3A%2F%2Fwww.w3schools.com%2F&domain=www.w3schools.com&bundle=v7o8vV9hekx1YURwbzJ4NFlDdjA5bjBCaGEyMnVocDJLMExsc3I5RnR3VWZtdlloQndMQTRzWGNQcXJOSlo4emFKcCUyQjNwV2NzSkQlMkY1cGglMkIlMkJ3RjlPdEpCd1pqeVVqQ3dIQWROcXJJbFBqUGUlMkJRRWZGYkRyMkl4Y0J6NXJWd0p5ajVFbnMyMEdLT0NLNmZaUkZLMmN4VlQlMkJFU1ElM0QlM0Q&cw=1&lsw=1,200,OK,Thread Group 1-1,text,true,,93,704,1,1,https://gum.criteo.com/sid/json?lsw=1&cw=1&origin=prebid&domain=www.w3schools.com&topUrl=https%3A%2F%2Fwww.w3schools.com%2F&bundle=v7o8vV9hekx1YURwbzJ4NFlDdjA5bjBCaGEyMnVocDJLMExsc3I5RnR3VWZtdlloQndMQTRzWGNQcXJOSlo4emFKcCUyQjNwV2NzSkQlMkY1cGglMkIlMkJ3RjlPdEpCd1pqeVVqQ3dIQWROcXJJbFBqUGUlMkJRRWZGYkRyMkl4Y0J6NXJWd0p5ajVFbnMyMEdLT0NLNmZaUkZLMmN4VlQlMkJFU1ElM0QlM0Q,450,0,322
1641360433550,475,https://api.rlcdn.com/api/identity/envelope?pid=107,401,Unauthorized,Thread Group 1-1,text,false,,253,463,1,1,https://api.rlcdn.com/api/identity/envelope?pid=107,475,0,231
1641360434026,321,https://match.adsrvr.org/track/rid?ttd_pid=8p4qh9l&fmt=json,200,OK,Thread Group 1-1,text,true,,495,471,1,1,https://match.adsrvr.org/track/rid?ttd_pid=8p4qh9l&fmt=json,321,0,264
1641360434348,138,https://c.amazon-adsystem.com/cdn/prod/config?src=3927&u=https%3A%2F%2Fwww.w3schools.com,200,OK,Thread Group 1-1,text,true,,1033,474,1,1,https://c.amazon-adsystem.com/cdn/prod/config?src=3927&u=https%3A%2F%2Fwww.w3schools.com,138,0,0
1641360434487,110,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,304,Not Modified,Thread Group 1-1,,true,,471,544,1,1,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,0,0,0
1641360434599,316,https://c2shb.ssp.yahoo.com/bidRequest?dcn=8a9694b8017070f8309df8ed25b10036&pos=sws_hb_w3schools_leader_728x90&cmd=bid&eidcriteo.com=R4Z0sF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNBUUtnazFBTXhGazB2NVB3TFlMQ0N3JTNE&eidid5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&eidadserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&secure=1&us_privacy=1---,200,OK,Thread Group 1-1,text,true,,768,1342,1,1,https://c2shb.ssp.yahoo.com/bidRequest?pos=sws_hb_w3schools_leader_728x90&us_privacy=1---&eidcriteo.com=R4Z0sF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNBUUtnazFBTXhGazB2NVB3TFlMQ0N3JTNE&eidadserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&cmd=bid&eidid5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&secure=1&dcn=8a9694b8017070f8309df8ed25b10036,316,0,198
1641360434917,121,https://c2shb.ssp.yahoo.com/bidRequest?dcn=8a9694b8017070f8309df8ed25b10036&pos=sws_hb_w3schools_wide_300x600&cmd=bid&eidcriteo.com=R4Z0sF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNBUUtnazFBTXhGazB2NVB3TFlMQ0N3JTNE&eidid5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&eidadserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&secure=1&us_privacy=1---,200,OK,Thread Group 1-1,text,true,,781,1474,1,1,https://c2shb.ssp.yahoo.com/bidRequest?pos=sws_hb_w3schools_wide_300x600&us_privacy=1---&eidcriteo.com=R4Z0sF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNBUUtnazFBTXhGazB2NVB3TFlMQ0N3JTNE&eidadserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&cmd=bid&eidid5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&secure=1&dcn=8a9694b8017070f8309df8ed25b10036,121,0,0
1641360435040,123,https://c2shb.ssp.yahoo.com/bidRequest?dcn=8a9694b8017070f8309df8ed25b10036&pos=sws_hb_w3schools_bottom_970x250&cmd=bid&eidcriteo.com=R4Z0sF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNBUUtnazFBTXhGazB2NVB3TFlMQ0N3JTNE&eidid5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&eidadserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&secure=1&us_privacy=1---,200,OK,Thread Group 1-1,text,true,,781,1489,1,1,https://c2shb.ssp.yahoo.com/bidRequest?pos=sws_hb_w3schools_bottom_970x250&us_privacy=1---&eidcriteo.com=R4Z0sF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNBUUtnazFBTXhGazB2NVB3TFlMQ0N3JTNE&eidadserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&cmd=bid&eidid5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&secure=1&dcn=8a9694b8017070f8309df8ed25b10036,123,0,0
1641360435164,118,https://c2shb.ssp.yahoo.com/bidRequest?dcn=8a9694b8017070f8309df8ed25b10036&pos=8a969548017474931fc795edccd80c71&cmd=bid&eidcriteo.com=R4Z0sF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNBUUtnazFBTXhGazB2NVB3TFlMQ0N3JTNE&eidid5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&eidadserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&secure=1&us_privacy=1---,200,OK,Thread Group 1-1,text,true,,781,1490,1,1,https://c2shb.ssp.yahoo.com/bidRequest?pos=8a969548017474931fc795edccd80c71&us_privacy=1---&eidcriteo.com=R4Z0sF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNBUUtnazFBTXhGazB2NVB3TFlMQ0N3JTNE&eidadserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&cmd=bid&eidid5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&secure=1&dcn=8a9694b8017070f8309df8ed25b10036,118,0,0
1641360435284,444,https://targeting.unrulymedia.com/unruly_prebid,204,No Content,Thread Group 1-1,text,true,,499,390,1,1,https://targeting.unrulymedia.com/unruly_prebid,0,0,367
1641360435728,77,https://targeting.unrulymedia.com/unruly_prebid,204,No Content,Thread Group 1-1,text,true,,499,390,1,1,https://targeting.unrulymedia.com/unruly_prebid,0,0,0
1641360435807,400,https://hbopenbid.pubmatic.com/translator?source=prebid-client,204,No Content,Thread Group 1-1,,true,,148,3190,1,1,https://hbopenbid.pubmatic.com/translator?source=prebid-client,0,0,268
1641360436209,522,https://ib.adnxs.com/ut/v3/prebid,200,OK,Thread Group 1-1,text,true,,1480,2225,1,1,https://ib.adnxs.com/ut/v3/prebid,522,0,338
1641360436733,473,https://ssc.33across.com/api/v1/hb?guid=beuMI6FAar6QjTaKlId8sQ,200,OK,Thread Group 1-1,text,true,,299,2116,1,1,https://ssc.33across.com/api/v1/hb?guid=beuMI6FAar6QjTaKlId8sQ,472,0,194
1641360437206,283,https://ssc.33across.com/api/v1/hb?guid=bhud6yFAar6QjTaKlId8sQ,200,OK,Thread Group 1-1,text,true,,299,2116,1,1,https://ssc.33across.com/api/v1/hb?guid=bhud6yFAar6QjTaKlId8sQ,283,0,0
1641360437489,276,https://ssc.33across.com/api/v1/hb?guid=bqPB9YFAar6QjTaKlId8sQ,200,OK,Thread Group 1-1,text,true,,299,2115,1,1,https://ssc.33across.com/api/v1/hb?guid=bqPB9YFAar6QjTaKlId8sQ,276,0,0
1641360437766,632,https://onetag-sys.com/prebid-request,200,OK,Thread Group 1-1,text,true,,418,2471,1,1,https://onetag-sys.com/prebid-request,632,0,196
